PosX,PosY,RSSI,Name,Timestamp
1.666870,4.047826,-56,egopi1,1488829642557
1.666870,4.047826,-56,egopi3,1488829642622
1.666870,4.047826,-59,egopi1,1488829642685
1.666870,4.047826,-63,egopi3,1488829642748
1.666870,4.047826,-54,egopi1,1488829642821
1.666870,4.047826,-90,egopi2,1488829642854
1.666870,4.047826,-59,egopi3,1488829642895
1.666870,4.047826,-56,egopi1,1488829642939
1.666870,4.047826,-67,egopi3,1488829643000
1.666870,4.047826,-61,egopi1,1488829643070
1.666870,4.047826,-62,egopi3,1488829643126
1.666870,4.047826,-93,null,1488829643188
1.666870,4.047826,-60,egopi1,1488829643223
1.666870,4.047826,-60,egopi3,1488829643261
1.666870,4.047826,-63,egopi1,1488829643322
1.666870,4.047826,-65,egopi3,1488829643375
1.666870,4.047826,-59,egopi1,1488829643446
1.666870,4.047826,-94,null,1488829643554
1.666870,4.047826,-62,egopi1,1488829643591
1.666870,4.047826,-59,egopi3,1488829643635
1.666870,4.047826,-64,egopi1,1488829643699
1.666870,4.047826,-61,egopi3,1488829643766
1.666870,4.047826,-55,egopi1,1488829643829
1.666870,4.047826,-63,egopi3,1488829643883
1.666870,4.047826,-95,null,1488829643916
1.666870,4.047826,-66,egopi1,1488829643956
1.666870,4.047826,-68,egopi3,1488829644009
1.666870,4.047826,-59,egopi1,1488829644094
1.666870,4.047826,-76,egopi3,1488829644134
1.666870,4.047826,-59,egopi1,1488829644209
1.666870,4.047826,-66,egopi3,1488829644259
1.666870,4.047826,-65,egopi1,1488829644334
1.666870,4.047826,-66,egopi3,1488829644385
1.666870,4.047826,-68,egopi1,1488829644463
1.666870,4.047826,-67,egopi3,1488829644513
1.666870,4.047826,-66,egopi1,1488829644588
1.666870,4.047826,-67,egopi3,1488829644638
1.666870,4.047826,-61,egopi1,1488829644718
1.666870,4.047826,-91,egopi2,1488829644732
1.666870,4.047826,-66,egopi3,1488829644764
1.666870,4.047826,-54,egopi1,1488829644846
1.666870,4.047826,-87,egopi2,1488829644860
1.666870,4.047826,-67,egopi3,1488829644890
1.666870,4.047826,-60,egopi1,1488829644971
1.666870,4.047826,-91,null,1488829645012
1.666870,4.047826,-65,egopi3,1488829645028
1.666870,4.047826,-60,egopi1,1488829645099
1.666870,4.047826,-66,egopi3,1488829645144
1.666870,4.047826,-58,egopi1,1488829645228
1.666870,4.047826,-93,egopi2,1488829645246
1.666870,4.047826,-63,egopi3,1488829645269
1.666870,4.047826,-64,egopi1,1488829645351
1.666870,4.047826,-94,null,1488829645365
1.666870,4.047826,-96,egopi2,1488829645369
1.666870,4.047826,-68,egopi3,1488829645394
1.666870,4.047826,-66,egopi1,1488829645476
1.666870,4.047826,-93,egopi2,1488829645493
1.666870,4.047826,-72,egopi3,1488829645523
1.666870,4.047826,-93,null,1488829645540
1.666870,4.047826,-93,null,1488829645561
1.666870,4.047826,-66,egopi1,1488829645601
1.666870,4.047826,-93,egopi2,1488829645618
1.666870,4.047826,-75,egopi3,1488829645652
1.666870,4.047826,-94,null,1488829645727
1.666870,4.047826,-65,egopi1,1488829645734
1.666870,4.047826,-100,null,1488829645749
1.666870,4.047826,-70,egopi3,1488829645783
1.666870,4.047826,-69,egopi1,1488829645857
1.666870,4.047826,-67,egopi3,1488829645907
1.666870,4.047826,-66,egopi1,1488829645982
1.666870,4.047826,-101,egopi2,1488829646001
1.666870,4.047826,-86,egopi3,1488829646036
1.666870,4.047826,-92,null,1488829646094
1.666870,4.047826,-76,egopi1,1488829646107
1.666870,4.047826,-74,egopi3,1488829646161
1.666870,4.047826,-70,egopi1,1488829646233
1.666870,4.047826,-74,egopi3,1488829646289
1.666870,4.047826,-69,egopi1,1488829646362
1.666870,4.047826,-96,egopi2,1488829646378
1.666870,4.047826,-65,egopi3,1488829646418
1.666870,4.047826,-70,egopi1,1488829646490
1.666870,4.047826,-89,egopi3,1488829646542
1.666870,4.047826,-67,egopi1,1488829646620
1.666870,4.047826,-91,egopi2,1488829646637
1.666870,4.047826,-92,null,1488829646655
1.666870,4.047826,-66,egopi3,1488829646671
1.666870,4.047826,-74,egopi1,1488829646754
1.666870,4.047826,-97,egopi2,1488829646788
1.666870,4.047826,-72,egopi3,1488829646810
1.666870,4.047826,-68,egopi1,1488829646891
1.666870,4.047826,-90,egopi2,1488829646904
1.666870,4.047826,-70,egopi3,1488829646932
1.666870,4.047826,-64,egopi1,1488829647015
1.666870,4.047826,-96,null,1488829647062
1.666870,4.047826,-66,egopi3,1488829647064
1.666870,4.047826,-61,egopi1,1488829647130
1.666870,4.047826,-62,egopi3,1488829647172
1.666870,4.047826,-64,egopi1,1488829647260
1.666870,4.047826,-73,egopi3,1488829647302
1.666870,4.047826,-64,egopi1,1488829647386
1.666870,4.047826,-69,egopi3,1488829647432
1.666870,4.047826,-69,egopi1,1488829647513
1.666870,4.047826,-62,egopi3,1488829647557
1.666870,4.047826,-85,egopi1,1488829647642
1.666870,4.047826,-94,egopi2,1488829647659
1.666870,4.047826,-67,egopi3,1488829647682
1.666870,4.047826,-67,egopi1,1488829647768
1.666870,4.047826,-64,egopi3,1488829647807
1.666870,4.047826,-76,egopi1,1488829647898
1.666870,4.047826,-77,egopi3,1488829647934
1.666870,4.047826,-66,egopi1,1488829648023
1.666870,4.047826,-71,egopi3,1488829648063
1.666870,4.047826,-67,egopi1,1488829648149
1.666870,4.047826,-64,egopi3,1488829648189
1.666870,4.047826,-64,egopi3,1488829648315
1.666870,4.047826,-90,egopi2,1488829648415
1.666870,4.047826,-64,egopi3,1488829648439
1.666870,4.047826,-70,egopi3,1488829648569
1.666870,4.047826,-70,egopi1,1488829648652
1.666870,4.047826,-95,egopi2,1488829648673
1.666870,4.047826,-67,egopi3,1488829648694
1.666870,4.047826,-92,egopi2,1488829648798
1.666870,4.047826,-62,egopi3,1488829648820
1.666870,4.047826,-93,egopi2,1488829648925
1.666870,4.047826,-62,egopi3,1488829648945
1.666870,4.047826,-59,egopi3,1488829649074
1.666870,4.047826,-92,egopi2,1488829649178
1.666870,4.047826,-65,egopi3,1488829649202
1.666870,4.047826,-95,egopi2,1488829649304
1.666870,4.047826,-66,egopi3,1488829649326
1.666870,4.047826,-66,egopi1,1488829649417
1.666870,4.047826,-58,egopi3,1488829649454
1.666870,4.047826,-75,egopi1,1488829649544
1.666870,4.047826,-58,egopi3,1488829649580
1.666870,4.047826,-68,egopi1,1488829649669
1.666870,4.047826,-61,egopi3,1488829649705
1.666870,4.047826,-62,egopi1,1488829649794
1.666870,4.047826,-58,egopi3,1488829649835
1.666870,4.047826,-90,egopi2,1488829649938
1.666870,4.047826,-62,egopi3,1488829649963
1.666870,4.047826,-66,egopi3,1488829650088
1.666870,4.047826,-66,egopi1,1488829650171
1.666870,4.047826,-72,egopi3,1488829650215
1.666870,4.047826,-64,egopi1,1488829650298
1.666870,4.047826,-92,egopi2,1488829650324
1.666870,4.047826,-59,egopi3,1488829650346
1.666870,4.047826,-64,egopi1,1488829650425
1.666870,4.047826,-91,egopi2,1488829650448
1.666870,4.047826,-59,egopi3,1488829650471
1.666870,4.047826,-101,null,1488829650506
1.666870,4.047826,-66,egopi1,1488829650554
1.666870,4.047826,-88,egopi2,1488829650572
1.666870,4.047826,-59,egopi3,1488829650600
1.666870,4.047826,-66,egopi1,1488829650682
1.666870,4.047826,-60,egopi3,1488829650730
1.666870,4.047826,-64,egopi1,1488829650810
1.666870,4.047826,-59,egopi3,1488829650859
1.666870,4.047826,-64,egopi1,1488829650936
1.666870,4.047826,-56,egopi3,1488829650984
1.666870,4.047826,-99,null,1488829651053
1.666870,4.047826,-71,egopi1,1488829651067
1.666870,4.047826,-92,egopi2,1488829651082
1.666870,4.047826,-54,egopi3,1488829651110
1.666870,4.047826,-57,egopi3,1488829651237
1.666870,4.047826,-69,egopi1,1488829651316
1.666870,4.047826,-95,egopi2,1488829651335
1.666870,4.047826,-59,egopi3,1488829651363
1.666870,4.047826,-72,egopi1,1488829651441
1.666870,4.047826,-60,egopi3,1488829651492
1.666870,4.047826,-76,egopi1,1488829651568
1.666870,4.047826,-57,egopi3,1488829651617
1.666870,4.047826,-64,egopi1,1488829651696
1.666870,4.047826,-57,egopi3,1488829651747
1.666870,4.047826,-61,egopi1,1488829651825
1.666870,4.047826,-95,egopi2,1488829651836
1.666870,4.047826,-64,egopi3,1488829651886
1.666870,4.047826,-61,egopi1,1488829651950
1.666870,4.047826,-62,egopi3,1488829652001
1.666870,4.047826,-60,egopi1,1488829652076
1.666870,4.047826,-58,egopi3,1488829652126
1.666870,4.047826,-93,null,1488829652152
1.666870,4.047826,-61,egopi1,1488829652201
1.666870,4.047826,-76,egopi3,1488829652255
1.666870,4.047826,-65,egopi1,1488829652331
1.666870,4.047826,-56,egopi3,1488829652380
1.666870,4.047826,-62,egopi1,1488829652456
1.666870,4.047826,-64,egopi3,1488829652505
1.666870,4.047826,-63,egopi1,1488829652582
1.666870,4.047826,-65,egopi3,1488829652632
1.666870,4.047826,-62,egopi1,1488829652706
1.666870,4.047826,-57,egopi3,1488829652760
1.666870,4.047826,-65,egopi1,1488829652832
1.666870,4.047826,-92,egopi2,1488829652861
1.666870,4.047826,-68,egopi3,1488829652890
1.666870,4.047826,-68,egopi1,1488829652957
1.666870,4.047826,-67,egopi3,1488829653015
1.666870,4.047826,-58,egopi3,1488829653144
1.666870,4.047826,-67,egopi1,1488829653208
1.666870,4.047826,-55,egopi3,1488829653272
1.666870,4.047826,-69,egopi1,1488829653336
1.666870,4.047826,-89,egopi2,1488829653367
1.666870,4.047826,-52,egopi3,1488829653398
1.666870,4.047826,-64,egopi1,1488829653462
1.666870,4.047826,-61,egopi3,1488829653523
1.666870,4.047826,-68,egopi1,1488829653591
1.666870,4.047826,-60,egopi3,1488829653648
1.666870,4.047826,-77,egopi1,1488829653717
1.666870,4.047826,-61,egopi3,1488829653773
1.666870,4.047826,-84,egopi1,1488829653842
1.666870,4.047826,-90,egopi2,1488829653883
1.666870,4.047826,-63,egopi3,1488829653902
1.666870,4.047826,-74,egopi1,1488829653968
1.666870,4.047826,-64,egopi3,1488829654028
1.666870,4.047826,-65,egopi1,1488829654096
1.666870,4.047826,-64,egopi3,1488829654154
1.666870,4.047826,-67,egopi1,1488829654225
1.666870,4.047826,-91,egopi2,1488829654263
1.666870,4.047826,-68,egopi3,1488829654278
1.666870,4.047826,-75,egopi1,1488829654352
1.666870,4.047826,-69,egopi3,1488829654404
1.666870,4.047826,-67,egopi1,1488829654477
1.666870,4.047826,-83,egopi2,1488829654515
1.666870,4.047826,-72,egopi3,1488829654531
1.666870,4.047826,-65,egopi1,1488829654607
1.666870,4.047826,-95,egopi2,1488829654642
1.666870,4.047826,-78,egopi3,1488829654657
1.666870,4.047826,-67,egopi1,1488829654734
1.666870,4.047826,-64,egopi3,1488829654784
1.666870,4.047826,-65,egopi1,1488829654862
1.666870,4.047826,-95,egopi2,1488829654897
1.666870,4.047826,-72,egopi3,1488829654911
1.666870,4.047826,-66,egopi1,1488829654987
1.666870,4.047826,-69,egopi1,1488829655117
1.666870,4.047826,-70,egopi3,1488829655167
1.666870,4.047826,-62,egopi1,1488829655252
1.666870,4.047826,-88,egopi2,1488829655308
1.666870,4.047826,-76,egopi3,1488829655314
1.666870,4.047826,-56,egopi1,1488829655378
1.666870,4.047826,-82,egopi2,1488829655414
1.666870,4.047826,-77,egopi3,1488829655437
1.666870,4.047826,-61,egopi1,1488829655507
1.666870,4.047826,-83,egopi2,1488829655570
1.666870,4.047826,-63,egopi3,1488829655579
1.666870,4.047826,-64,egopi1,1488829655640
1.666870,4.047826,-82,egopi2,1488829655692
1.666870,4.047826,-66,egopi3,1488829655698
1.666870,4.047826,-65,egopi1,1488829655754
1.666870,4.047826,-82,egopi2,1488829655779
1.666870,4.047826,-75,egopi3,1488829655806
1.666870,4.047826,-61,egopi1,1488829655878
1.666870,4.047826,-63,egopi3,1488829655940
1.666870,4.047826,-59,egopi1,1488829656015
1.666870,4.047826,-82,egopi2,1488829656061
1.666870,4.047826,-67,egopi3,1488829656065
1.666870,4.047826,-72,egopi1,1488829656129
1.666870,4.047826,-87,egopi2,1488829656157
1.666870,4.047826,-71,egopi3,1488829656186
1.666870,4.047826,-68,egopi1,1488829656257
1.666870,4.047826,-93,egopi2,1488829656284
1.666870,4.047826,-65,egopi1,1488829656386
1.666870,4.047826,-86,egopi2,1488829656413
1.666870,4.047826,-66,egopi3,1488829656446
1.666870,4.047826,-61,egopi1,1488829656512
1.666870,4.047826,-88,egopi2,1488829656537
1.666870,4.047826,-66,egopi3,1488829656572
1.666870,4.047826,-66,egopi1,1488829656637
1.666870,4.047826,-64,egopi3,1488829656700
1.666870,4.047826,-65,egopi1,1488829656767
1.666870,4.047826,-85,egopi2,1488829656794
1.666870,4.047826,-65,egopi3,1488829656839
1.666870,4.047826,-63,egopi1,1488829656896
1.666870,4.047826,-96,null,1488829656946
1.666870,4.047826,-88,egopi2,1488829656952
1.666870,4.047826,-65,egopi3,1488829656960
1.666870,4.047826,-57,egopi1,1488829657018
1.666870,4.047826,-68,egopi3,1488829657088
1.666870,4.047826,-58,egopi1,1488829657143
1.666870,4.047826,-86,egopi2,1488829657171
1.666870,4.047826,-61,egopi3,1488829657216
1.666870,4.047826,-65,egopi1,1488829657270
1.666870,4.047826,-62,egopi3,1488829657342
1.666870,4.047826,-64,egopi1,1488829657399
1.666870,4.047826,-89,egopi2,1488829657424
1.666870,4.047826,-62,egopi3,1488829657466
1.666870,4.047826,-63,egopi1,1488829657529
1.666870,4.047826,-92,egopi2,1488829657555
1.666870,4.047826,-57,egopi1,1488829657657
1.666870,4.047826,-94,egopi2,1488829657679
1.666870,4.047826,-64,egopi3,1488829657720
1.666870,4.047826,-55,egopi1,1488829657787
1.666870,4.047826,-91,egopi2,1488829657807
1.666870,4.047826,-73,egopi3,1488829657847
1.666870,4.047826,-53,egopi1,1488829657916
1.666870,4.047826,-93,egopi2,1488829657932
1.666870,4.047826,-64,egopi3,1488829657974
1.666870,4.047826,-56,egopi1,1488829658040
1.666870,4.047826,-92,egopi2,1488829658059
1.666870,4.047826,-69,egopi3,1488829658099
1.666870,4.047826,-63,egopi1,1488829658168
1.666870,4.047826,-63,egopi3,1488829658228
1.666870,4.047826,-63,egopi1,1488829658293
1.666870,4.047826,-86,egopi2,1488829658311
1.666870,4.047826,-60,egopi3,1488829658353
1.666870,4.047826,-55,egopi1,1488829658421
1.666870,4.047826,-90,egopi2,1488829658438
1.666870,4.047826,-67,egopi3,1488829658478
1.666870,4.047826,-57,egopi1,1488829658547
1.666870,4.047826,-94,null,1488829658563
1.666870,4.047826,-80,egopi3,1488829658603
1.666870,4.047826,-66,egopi1,1488829658673
1.666870,4.047826,-67,egopi3,1488829658728
1.666870,4.047826,-69,egopi1,1488829658799
1.666870,4.047826,-72,egopi3,1488829658856
1.666870,4.047826,-94,null,1488829658922
1.666870,4.047826,-61,egopi1,1488829658933
1.666870,4.047826,-74,egopi3,1488829658983
1.666870,4.047826,-59,egopi1,1488829659051
1.666870,4.047826,-90,egopi2,1488829659082
1.666870,4.047826,-85,egopi3,1488829659108
1.666870,4.047826,-60,egopi1,1488829659176
1.666870,4.047826,-88,egopi2,1488829659205
1.666870,4.047826,-60,egopi3,1488829659235
1.666870,4.047826,-61,egopi1,1488829659307
1.666870,4.047826,-97,egopi2,1488829659333
1.666870,4.047826,-61,egopi3,1488829659361
1.666870,4.047826,-57,egopi1,1488829659435
1.666870,4.047826,-93,egopi2,1488829659457
1.666870,4.047826,-65,egopi3,1488829659486
1.666870,4.047826,-62,egopi1,1488829659565
1.666870,4.047826,-64,egopi3,1488829659613
1.666870,4.047826,-75,egopi1,1488829659690
1.666870,4.047826,-66,egopi3,1488829659739
1.666870,4.047826,-67,egopi1,1488829659815
1.666870,4.047826,-67,egopi3,1488829659868
1.666870,4.047826,-58,egopi1,1488829659940
1.666870,4.047826,-63,egopi3,1488829659993
1.666870,4.047826,-59,egopi1,1488829660067
1.666870,4.047826,-59,egopi3,1488829660123
1.666870,4.047826,-58,egopi1,1488829660191
1.666870,4.047826,-91,egopi2,1488829660220
1.666870,4.047826,-66,egopi3,1488829660248
1.666870,4.047826,-76,egopi1,1488829660317
1.666870,4.047826,-89,egopi2,1488829660344
1.666870,4.047826,-86,egopi3,1488829660374
1.666870,4.047826,-63,egopi1,1488829660445
1.666870,4.047826,-95,egopi2,1488829660470
1.666870,4.047826,-63,egopi3,1488829660499
1.666870,4.047826,-63,egopi1,1488829660570
1.666870,4.047826,-92,egopi2,1488829660595
1.666870,4.047826,-74,egopi3,1488829660629
1.666870,4.047826,-67,egopi1,1488829660699
1.666870,4.047826,-66,egopi3,1488829660754
1.666870,4.047826,-82,egopi1,1488829660827
1.666870,4.047826,-96,egopi2,1488829660851
1.666870,4.047826,-72,egopi3,1488829660879
1.666870,4.047826,-65,egopi1,1488829660956
1.666870,4.047826,-92,egopi2,1488829660976
1.666870,4.047826,-68,egopi3,1488829661004
1.666870,4.047826,-62,egopi1,1488829661081
1.666870,4.047826,-62,egopi1,1488829661206
1.666870,4.047826,-92,egopi2,1488829661232
1.666870,4.047826,-70,egopi3,1488829661259
1.666870,4.047826,-95,null,1488829661312
1.666870,4.047826,-64,egopi1,1488829661335
1.666870,4.047826,-66,egopi3,1488829661382
1.666870,4.047826,-57,egopi1,1488829661462
1.666870,4.047826,-67,egopi3,1488829661513
1.666870,4.047826,-55,egopi1,1488829661591
1.666870,4.047826,-67,egopi3,1488829661642
1.666870,4.047826,-59,egopi1,1488829661718
1.666870,4.047826,-72,egopi3,1488829661772
1.666870,4.047826,-61,egopi1,1488829661846
1.666870,4.047826,-71,egopi3,1488829661899
1.666870,4.047826,-65,egopi1,1488829661976
1.666870,4.047826,-78,egopi3,1488829662027
1.666870,4.047826,-58,egopi1,1488829662101
1.666870,4.047826,-76,egopi3,1488829662155
1.666870,4.047826,-55,egopi1,1488829662227
1.666870,4.047826,-72,egopi3,1488829662280
1.666870,4.047826,-56,egopi1,1488829662357
1.666870,4.047826,-74,egopi3,1488829662406
1.666870,4.047826,-57,egopi1,1488829662485
1.666870,4.047826,-78,egopi3,1488829662532
1.666870,4.047826,-60,egopi1,1488829662610
1.666870,4.047826,-69,egopi3,1488829662657
1.666870,4.047826,-70,egopi1,1488829662736
1.666870,4.047826,-96,egopi2,1488829662751
1.666870,4.047826,-70,egopi3,1488829662784
1.666870,4.047826,-67,egopi1,1488829662862
1.666870,4.047826,-100,egopi2,1488829662877
1.666870,4.047826,-69,egopi3,1488829662912
1.666870,4.047826,-57,egopi1,1488829662986
1.666870,4.047826,-70,egopi3,1488829663041
1.666870,4.047826,-64,egopi1,1488829663113
1.666870,4.047826,-72,egopi3,1488829663169
1.666870,4.047826,-61,egopi1,1488829663237
1.666870,4.047826,-76,egopi3,1488829663295
1.666870,4.047826,-58,egopi1,1488829663363
1.666870,4.047826,-71,egopi3,1488829663420
1.666870,4.047826,-64,egopi1,1488829663491
1.666870,4.047826,-77,egopi3,1488829663547
1.666870,4.047826,-64,egopi1,1488829663622
1.666870,4.047826,-74,egopi3,1488829663672
1.666870,4.047826,-60,egopi1,1488829663748
1.666870,4.047826,-92,egopi2,1488829663768
1.666870,4.047826,-73,egopi3,1488829663798
1.666870,4.047826,-58,egopi1,1488829663876
1.666870,4.047826,-72,egopi3,1488829663927
1.666870,4.047826,-74,egopi3,1488829664053
1.666870,4.047826,-55,egopi1,1488829664127
1.666870,4.047826,-73,egopi3,1488829664180
1.666870,4.047826,-57,egopi1,1488829664253
1.666870,4.047826,-74,egopi3,1488829664307
1.666870,4.047826,-54,egopi1,1488829664377
1.666870,4.047826,-70,egopi3,1488829664437
1.666870,4.047826,-58,egopi1,1488829664505
1.666870,4.047826,-71,egopi3,1488829664565
1.666870,4.047826,-54,egopi1,1488829664630
1.666870,4.047826,-70,egopi3,1488829664693
1.666870,4.047826,-53,egopi1,1488829664756
1.666870,4.047826,-75,egopi3,1488829664819
1.666870,4.047826,-52,egopi1,1488829664882
1.666870,4.047826,-94,egopi2,1488829664903
1.666870,4.047826,-66,egopi3,1488829664946
1.666870,4.047826,-54,egopi1,1488829665007
1.666870,4.047826,-95,egopi2,1488829665028
1.666870,4.047826,-69,egopi3,1488829665073
1.666870,4.047826,-53,egopi1,1488829665137
1.666870,4.047826,-69,egopi3,1488829665198
1.666870,4.047826,-71,egopi3,1488829665332
1.666870,4.047826,-89,null,1488829665335
1.666870,4.047826,-47,egopi1,1488829665393
1.666870,4.047826,-65,egopi3,1488829665453
1.666870,4.047826,-92,null,1488829665513
1.666870,4.047826,-46,egopi1,1488829665530
1.666870,4.047826,-68,egopi3,1488829665578
1.666870,4.047826,-49,egopi1,1488829665647
1.666870,4.047826,-66,egopi3,1488829665704
1.666870,4.047826,-49,egopi1,1488829665773
1.666870,4.047826,-61,egopi3,1488829665828
1.666870,4.047826,-91,null,1488829665875
1.666870,4.047826,-93,egopi2,1488829665912
1.666870,4.047826,-58,egopi3,1488829665954
1.666870,4.047826,-49,egopi1,1488829666022
1.666870,4.047826,-90,egopi2,1488829666038
1.666870,4.047826,-57,egopi3,1488829666080
1.666870,4.047826,-46,egopi1,1488829666147
1.666870,4.047826,-55,egopi3,1488829666206
1.666870,4.047826,-45,egopi1,1488829666272
1.666870,4.047826,-58,egopi3,1488829666336
1.666870,4.047826,-44,egopi1,1488829666401
1.666870,4.047826,-58,egopi3,1488829666461
1.666870,4.047826,-48,egopi1,1488829666525
1.666870,4.047826,-56,egopi3,1488829666589
1.666870,4.047826,-49,egopi1,1488829666655
1.666870,4.047826,-61,egopi3,1488829666718
1.666870,4.047826,-51,egopi1,1488829666783
1.666870,4.047826,-65,egopi3,1488829666846
1.666870,4.047826,-54,egopi1,1488829666908
1.666870,4.047826,-74,egopi3,1488829666973
1.666870,4.047826,-54,egopi1,1488829667037
1.666870,4.047826,-92,egopi2,1488829667059
1.666870,4.047826,-87,egopi3,1488829667099
1.666870,4.047826,-50,egopi1,1488829667162
1.666870,4.047826,-68,egopi3,1488829667225
1.666870,4.047826,-48,egopi1,1488829667291
1.666870,4.047826,-61,egopi3,1488829667353
1.666870,4.047826,-49,egopi1,1488829667421
1.666870,4.047826,-93,egopi2,1488829667443
1.666870,4.047826,-65,egopi3,1488829667477
1.666870,4.047826,-47,egopi1,1488829667551
1.666870,4.047826,-88,egopi2,1488829667563
1.666870,4.047826,-66,egopi3,1488829667602
1.666870,4.047826,-46,egopi1,1488829667678
1.666870,4.047826,-92,egopi2,1488829667695
1.666870,4.047826,-64,egopi3,1488829667728
1.666870,4.047826,-46,egopi1,1488829667806
1.666870,4.047826,-67,egopi3,1488829667854
1.666870,4.047826,-48,egopi1,1488829667934
1.666870,4.047826,-93,egopi2,1488829667949
1.666870,4.047826,-73,egopi3,1488829667979
1.666870,4.047826,-46,egopi1,1488829668058
1.666870,4.047826,-64,egopi3,1488829668105
1.666870,4.047826,-46,egopi1,1488829668185
1.666870,4.047826,-76,egopi3,1488829668232
1.666870,4.047826,-48,egopi1,1488829668310
1.666870,4.047826,-64,egopi3,1488829668357
1.666870,4.047826,-53,egopi1,1488829668434
1.666870,4.047826,-64,egopi3,1488829668484
1.666870,4.047826,-52,egopi1,1488829668562
1.666870,4.047826,-65,egopi3,1488829668613
1.666870,4.047826,-94,null,1488829668633
1.666870,4.047826,-53,egopi1,1488829668690
1.666870,4.047826,-72,egopi3,1488829668737
1.666870,4.047826,-56,egopi1,1488829668819
1.666870,4.047826,-68,egopi3,1488829668863
1.666870,4.047826,-68,egopi1,1488829668948
1.666870,4.047826,-74,egopi3,1488829668988
1.666870,4.047826,-59,egopi1,1488829669088
1.666870,4.047826,-67,egopi1,1488829669204
1.666870,4.047826,-73,egopi3,1488829669241
1.666870,4.047826,-61,egopi1,1488829669330
1.666870,4.047826,-77,egopi3,1488829669369
1.666870,4.047826,-60,egopi1,1488829669455
1.666870,4.047826,-75,egopi3,1488829669496
1.666870,4.047826,-63,egopi1,1488829669585
1.666870,4.047826,-74,egopi3,1488829669621
1.666870,4.047826,-64,egopi1,1488829669714
1.666870,4.047826,-69,egopi3,1488829669750
1.666870,4.047826,-69,egopi1,1488829669841
1.666870,4.047826,-66,egopi3,1488829669877
1.666870,4.047826,-61,egopi1,1488829669971
1.666870,4.047826,-63,egopi3,1488829670005
1.666870,4.047826,-64,egopi1,1488829670099
1.666870,4.047826,-73,egopi3,1488829670135
1.666870,4.047826,-63,egopi1,1488829670228
1.666870,4.047826,-92,egopi2,1488829670230
1.666870,4.047826,-67,egopi3,1488829670261
1.666870,4.047826,-68,egopi1,1488829670354
1.666870,4.047826,-63,egopi3,1488829670512
1.666870,4.047826,-79,egopi1,1488829670606
1.666870,4.047826,-96,null,1488829670626
1.666870,4.047826,-65,egopi3,1488829670639
1.666870,4.047826,-61,egopi1,1488829670734
1.666870,4.047826,-66,egopi3,1488829670767
1.666870,4.047826,-92,null,1488829670809
1.666870,4.047826,-70,egopi1,1488829670864
1.666870,4.047826,-71,egopi3,1488829670894
1.666870,4.047826,-66,egopi1,1488829670991
1.666870,4.047826,-69,egopi3,1488829671025
1.666870,4.047826,-87,egopi1,1488829671117
1.666870,4.047826,-70,egopi3,1488829671148
1.666870,4.047826,-94,null,1488829671175
1.666870,4.047826,-70,egopi1,1488829671243
1.666870,4.047826,-64,egopi3,1488829671274
1.666870,4.047826,-68,egopi1,1488829671367
1.666870,4.047826,-61,egopi3,1488829671403
1.666870,4.047826,-60,egopi1,1488829671495
1.666870,4.047826,-92,egopi2,1488829671506
1.666870,4.047826,-73,egopi3,1488829671528
1.666870,4.047826,-64,egopi1,1488829671624
1.666870,4.047826,-62,egopi3,1488829671653
1.666870,4.047826,-61,egopi1,1488829671752
1.666870,4.047826,-89,egopi2,1488829671755
1.666870,4.047826,-61,egopi3,1488829671782
1.666870,4.047826,-63,egopi1,1488829671877
1.666870,4.047826,-62,egopi3,1488829671912
1.666870,4.047826,-63,egopi1,1488829672003
1.666870,4.047826,-57,egopi3,1488829672034
1.666870,4.047826,-64,egopi1,1488829672129
1.666870,4.047826,-63,egopi3,1488829672159
1.666870,4.047826,-66,egopi1,1488829672256
1.666870,4.047826,-97,null,1488829672277
1.666870,4.047826,-58,egopi3,1488829672295
1.666870,4.047826,-62,egopi1,1488829672384
1.666870,4.047826,-91,egopi2,1488829672388
1.666870,4.047826,-58,egopi3,1488829672409
1.666870,4.047826,-63,egopi1,1488829672506
1.666870,4.047826,-60,egopi3,1488829672538
1.666870,4.047826,-62,egopi1,1488829672635
1.666870,4.047826,-57,egopi3,1488829672664
1.666870,4.047826,-57,egopi1,1488829672760
1.666870,4.047826,-57,egopi3,1488829672794
1.666870,4.047826,-57,egopi1,1488829672885
1.666870,4.047826,-59,egopi3,1488829672931
1.666870,4.047826,-91,null,1488829673003
1.666870,4.047826,-73,egopi1,1488829673015
1.666870,4.047826,-65,egopi3,1488829673050
1.666870,4.047826,-56,egopi1,1488829673137
1.666870,4.047826,-59,egopi3,1488829673176
1.666870,4.047826,-61,egopi1,1488829673261
1.666870,4.047826,-52,egopi3,1488829673306
1.666870,4.047826,-60,egopi1,1488829673390
1.666870,4.047826,-60,egopi3,1488829673436
1.666870,4.047826,-63,egopi1,1488829673515
1.666870,4.047826,-55,egopi3,1488829673558
1.666870,4.047826,-72,egopi1,1488829673642
1.666870,4.047826,-57,egopi3,1488829673685
1.666870,4.047826,-74,egopi1,1488829673768
1.666870,4.047826,-89,egopi2,1488829673787
1.666870,4.047826,-53,egopi3,1488829673821
1.666870,4.047826,-69,egopi1,1488829673896
1.666870,4.047826,-57,egopi3,1488829673942
1.666870,4.047826,-63,egopi1,1488829674023
1.666870,4.047826,-93,egopi2,1488829674039
