X,Y,Z,Timestamp
0.958094,-1.811446,1.452887,1489665356237
1.042790,-1.753445,1.382595,1489665356242
0.973216,-1.675252,1.212971,1489665356247
0.910893,-1.708714,1.017960,1489665356252
0.827742,-1.649008,0.698099,1489665356257
0.768158,-1.569028,0.537598,1489665356262
0.749778,-1.471371,0.386949,1489665356267
0.744737,-1.382409,0.235062,1489665356271
0.728574,-1.312860,0.080184,1489665356277
0.688822,-1.158329,-0.093137,1489665356282
0.694755,-0.980741,-0.427760,1489665356286
0.578328,-0.852825,-0.822637,1489665356291
0.566572,-0.702962,-1.115453,1489665356296
0.544646,-0.645567,-1.284380,1489665356301
0.487371,-0.535961,-1.416398,1489665356306
0.448262,-0.391384,-1.571348,1489665356311
0.331991,-0.390160,-1.591968,1489665356316
0.332169,-0.274355,-1.716584,1489665356321
0.354816,-0.162947,-1.797212,1489665356326
0.344088,-0.091449,-1.847484,1489665356331
0.338702,-0.039362,-2.051857,1489665356336
0.299274,0.005273,-2.197825,1489665356341
0.262767,0.038476,-2.287269,1489665356346
0.227734,0.014473,-2.312407,1489665356350
0.190777,0.059416,-2.288151,1489665356356
0.144741,-0.007965,-2.320110,1489665356360
0.079953,0.000988,-2.238374,1489665356365
0.173689,-0.014885,-2.187889,1489665356371
0.192540,-0.008296,-2.128496,1489665356375
0.218787,0.010477,-1.995313,1489665356380
0.206657,0.057023,-1.928655,1489665356385
0.184143,0.111269,-2.010825,1489665356390
0.111800,0.135138,-2.047961,1489665356395
0.005616,0.207311,-2.159020,1489665356400
-0.106827,0.170724,-2.207789,1489665356405
-0.171838,0.230038,-2.225648,1489665356410
-0.184647,0.270717,-2.219990,1489665356415
-0.158962,0.255462,-2.304944,1489665356420
-0.052523,0.327152,-2.197365,1489665356425
-0.021023,0.369599,-2.180470,1489665356430
0.086796,0.356996,-2.056626,1489665356437
0.156492,0.345400,-1.970233,1489665356441
0.221243,0.346496,-1.915147,1489665356446
0.185729,0.350205,-1.838137,1489665356451
0.125980,0.385271,-1.644230,1489665356457
0.103145,0.331111,-1.558427,1489665356461
0.090471,0.351840,-1.394697,1489665356466
0.044581,0.314890,-1.350866,1489665356471
-0.009806,0.389242,-1.400382,1489665356476
-0.000129,0.397998,-1.434423,1489665356481
-0.016785,0.355160,-1.318202,1489665356486
0.015369,0.346363,-1.195067,1489665356491
0.097983,0.370960,-1.048370,1489665356496
0.113923,0.364923,-0.875413,1489665356500
0.127803,0.355103,-0.838151,1489665356506
0.118416,0.295928,-0.679529,1489665356510
0.076123,0.247298,-0.626337,1489665356516
-0.071482,0.226530,-0.637123,1489665356521
-0.137757,0.248992,-0.700752,1489665356525
-0.266050,0.219840,-0.659675,1489665356530
-0.394459,0.203878,-0.699380,1489665356536
-0.482183,0.193890,-0.691775,1489665356540
-0.542253,0.191924,-0.712806,1489665356545
-0.653983,0.230771,-0.663574,1489665356550
-0.703541,0.160341,-0.546177,1489665356555
-0.677602,0.083796,-0.386422,1489665356560
-0.612120,0.140247,-0.237862,1489665356582
-0.570846,0.261614,-0.307380,1489665356587
-0.543921,0.351492,-0.329539,1489665356595
-0.531493,0.363937,-0.397931,1489665356595
-0.558411,0.394080,-0.378319,1489665356596
-0.678699,0.351799,-0.394352,1489665356596
-0.705146,0.294327,-0.386448,1489665356601
-0.659365,0.240484,-0.267398,1489665356602
-0.596514,0.153369,-0.056837,1489665356605
-0.507936,0.145719,0.094529,1489665356611
-0.365426,0.160341,0.265243,1489665356620
-0.314408,0.105402,0.345639,1489665356620
-0.223170,0.106659,0.452176,1489665356626
-0.103433,0.055023,0.576727,1489665356629
-0.069154,0.033098,0.693111,1489665356637
-0.030873,0.043858,0.730355,1489665356639
0.051933,0.029256,0.849424,1489665356644
0.144584,0.006061,0.971848,1489665356649
0.252342,0.034882,1.048530,1489665356654
0.344637,0.125659,1.122851,1489665356659
0.420665,0.168513,1.100112,1489665356664
0.513089,0.323078,1.174191,1489665356670
0.490848,0.609365,1.194773,1489665356675
0.407377,1.040721,1.048867,1489665356679
0.186558,1.408393,0.809925,1489665356684
-0.088878,1.469387,0.373812,1489665356690
-0.349412,1.196415,-0.017643,1489665356695
-0.466278,0.885529,-0.227012,1489665356700
-0.410287,0.721108,-0.206102,1489665356703
-0.233096,0.538089,0.073749,1489665356710
0.158685,0.224351,0.571647,1489665356718
0.614355,-0.196062,1.193480,1489665356718
1.115837,-0.580024,2.010962,1489665356725
1.625798,-0.851051,2.646519,1489665356729
1.990839,-1.033728,3.157152,1489665356734
2.208192,-1.137988,3.446296,1489665356738
2.410590,-1.211363,3.680572,1489665356743
2.583195,-1.207966,3.655624,1489665356748
2.726921,-1.233577,3.503101,1489665356755
2.619987,-1.375185,3.209766,1489665356758
2.556439,-1.318223,2.905113,1489665356764
2.466178,-1.135777,2.692781,1489665356768
2.331401,-0.949044,2.473309,1489665356778
2.074719,-0.720346,1.965844,1489665356778
1.890375,-0.465151,1.408432,1489665356782
1.620890,-0.266831,0.731838,1489665356788
1.434086,-0.030693,0.216212,1489665356793
1.207232,0.165603,-0.437109,1489665356797
1.106500,0.298989,-0.855563,1489665356803
1.009045,0.381356,-0.949924,1489665356807
0.968791,0.366301,-0.937917,1489665356814
0.969450,0.320520,-0.805405,1489665356817
0.954891,0.227194,-0.477790,1489665356823
1.036163,0.090938,-0.214825,1489665356827
1.158434,0.002351,0.158268,1489665356838
1.299786,-0.205758,0.455360,1489665356839
1.463016,-0.310943,0.767781,1489665356842
1.583719,-0.422986,0.985862,1489665356848
1.706850,-0.502114,1.335401,1489665356853
1.780442,-0.721979,1.526606,1489665356857
1.839257,-0.759376,1.635697,1489665356867
1.899843,-0.758146,1.642628,1489665356867
1.898926,-0.767696,1.589510,1489665356872
1.877080,-0.846920,1.375454,1489665356877
1.898407,-0.754375,1.322045,1489665356881
1.908189,-0.644246,1.177807,1489665356907
1.941893,-0.582521,1.102083,1489665356907
1.962710,-0.520614,0.907222,1489665356908
1.889702,-0.431007,0.573200,1489665356911
1.857646,-0.351157,0.345908,1489665356911
1.731669,-0.316990,0.100482,1489665356912
1.581275,-0.240890,-0.082144,1489665356916
1.414130,-0.159622,-0.258441,1489665356922
1.260154,-0.078329,-0.451499,1489665356926
1.133974,-0.013502,-0.680978,1489665356932
1.014777,-0.147153,-0.836128,1489665356937
0.985821,-0.252503,-0.882788,1489665356940
0.845269,-0.207162,-0.979545,1489665356947
0.711427,-0.257387,-1.090653,1489665356951
0.549205,-0.302834,-1.324624,1489665356955
0.456612,-0.282019,-1.476879,1489665356961
0.340990,-0.291991,-1.591823,1489665356967
0.254695,-0.261723,-1.746786,1489665356971
0.169551,-0.220685,-1.844574,1489665356975
0.071706,-0.192249,-1.951868,1489665356981
-0.020303,-0.180337,-2.150633,1489665356990
-0.035339,-0.167375,-2.228416,1489665356991
-0.095613,-0.101857,-2.393949,1489665356995
-0.154542,-0.107665,-2.413233,1489665357000
-0.163767,-0.131075,-2.385962,1489665357004
-0.192567,-0.196939,-2.320194,1489665357011
-0.172646,-0.249869,-2.220409,1489665357014
-0.163094,-0.301285,-2.145247,1489665357020
-0.147665,-0.316840,-2.085912,1489665357025
-0.103593,-0.437098,-1.887408,1489665357030
-0.104503,-0.460389,-1.887406,1489665357040
-0.108808,-0.516174,-1.833378,1489665357040
-0.054490,-0.549958,-1.714799,1489665357045
0.017280,-0.593726,-1.694475,1489665357051
0.123394,-0.582778,-1.458210,1489665357054
0.180637,-0.581204,-1.336964,1489665357060
0.256138,-0.628912,-1.178598,1489665357064
0.267937,-0.729506,-1.082718,1489665357071
0.240797,-0.752870,-1.073779,1489665357074
0.214650,-0.754479,-1.108634,1489665357080
0.144685,-0.797659,-1.065918,1489665357090
0.115021,-0.753048,-1.094855,1489665357093
0.039473,-0.801011,-1.117909,1489665357093
-0.002719,-0.797282,-1.009921,1489665357100
0.053348,-0.812742,-0.923821,1489665357103
0.114560,-0.816905,-0.814825,1489665357110
0.204180,-0.738303,-0.701313,1489665357114
0.296181,-0.744510,-0.483207,1489665357118
0.313457,-0.675547,-0.500613,1489665357123
0.428494,-0.651439,-0.434010,1489665357139
0.399590,-0.578775,-0.287241,1489665357140
0.457121,-0.551958,-0.223932,1489665357140
0.471766,-0.555277,-0.094288,1489665357143
0.372918,-0.556519,0.019817,1489665357148
0.388750,-0.621638,0.196071,1489665357153
0.351709,-0.684230,0.326384,1489665357158
0.370699,-0.732620,0.520326,1489665357164
0.293455,-0.796407,0.676084,1489665357169
0.205889,-0.832628,0.702270,1489665357174
0.077652,-0.926046,0.759393,1489665357178
0.005765,-0.902288,0.755197,1489665357182
-0.001659,-0.871002,0.733610,1489665357188
0.027272,-0.707610,0.703126,1489665357192
0.029234,-0.567505,0.520936,1489665357198
0.012019,-0.474476,0.287107,1489665357204
-0.097176,-0.508070,0.139878,1489665357212
-0.115494,-0.733872,0.028038,1489665357212
-0.141718,-0.968744,0.144498,1489665357218
-0.150300,-1.349553,0.343681,1489665357222
-0.026222,-1.769072,0.809582,1489665357228
0.230383,-2.097435,1.243596,1489665357232
0.563336,-2.326922,1.711374,1489665357237
0.822083,-2.515550,1.989061,1489665357243
0.990353,-2.726614,2.208416,1489665357248
1.069113,-2.862729,2.334014,1489665357252
1.100663,-2.918743,2.236652,1489665357257
1.030756,-2.901839,2.169228,1489665357262
0.979105,-2.789298,1.998673,1489665357271
0.860004,-2.689062,1.841937,1489665357271
0.870526,-2.441699,1.716160,1489665357276
0.851477,-2.293832,1.673014,1489665357282
0.802909,-2.045384,1.455703,1489665357287
0.841306,-1.828162,1.228538,1489665357292
0.809166,-1.657049,1.047336,1489665357296
0.780023,-1.426118,0.808263,1489665357302
0.765792,-1.238026,0.680612,1489665357307
0.767986,-1.010737,0.454192,1489665357311
0.722930,-0.781158,0.302353,1489665357321
0.743736,-0.658259,0.142146,1489665357322
0.716487,-0.540980,-0.006039,1489665357326
0.747805,-0.446618,0.008860,1489665357331
0.741536,-0.520198,0.225481,1489665357336
0.849301,-0.538332,0.358994,1489665357340
0.990164,-0.538352,0.508006,1489665357346
1.159324,-0.550459,0.682347,1489665357352
1.323379,-0.542545,0.799839,1489665357355
1.463625,-0.513218,0.836270,1489665357361
1.588385,-0.506210,0.800708,1489665357370
1.665160,-0.489854,0.809124,1489665357370
1.759770,-0.454338,0.727638,1489665357376
1.859292,-0.395108,0.698152,1489665357381
1.882951,-0.356127,0.782401,1489665357386
1.948945,-0.374580,0.826045,1489665357390
1.967764,-0.375310,0.894778,1489665357396
1.975085,-0.449348,0.785650,1489665357400
1.955571,-0.508903,0.716758,1489665357406
1.904233,-0.636095,0.625716,1489665357410
1.879680,-0.706522,0.684436,1489665357420
1.787683,-0.807701,0.768412,1489665357420
1.690178,-0.929510,0.807702,1489665357425
1.539895,-1.056949,0.772451,1489665357430
1.411102,-1.088314,0.660689,1489665357434
1.301370,-1.118713,0.604572,1489665357440
1.125993,-1.090552,0.374156,1489665357445
0.967386,-1.105509,0.038494,1489665357449
0.847591,-1.115964,-0.284621,1489665357454
0.769449,-1.160447,-0.538273,1489665357470
0.750306,-1.205256,-0.752751,1489665357470
0.748992,-1.309987,-0.853296,1489665357470
0.779855,-1.470884,-0.799308,1489665357474
0.797645,-1.521214,-0.618076,1489665357478
0.781069,-1.653562,-0.338252,1489665357485
0.841582,-1.731944,-0.088781,1489665357488
0.810274,-1.847793,0.136479,1489665357493
0.773589,-1.936443,0.211443,1489665357499
0.811905,-1.972674,0.291075,1489665357504
0.719777,-1.979177,0.136099,1489665357508
0.690527,-1.968741,-0.028816,1489665357513
0.588735,-1.947497,-0.208550,1489665357517
0.539253,-1.906190,-0.384722,1489665357521
0.428562,-1.790307,-0.631318,1489665357526
0.377641,-1.717863,-0.804051,1489665357531
0.327899,-1.647930,-0.959713,1489665357536
0.313256,-1.556248,-1.046130,1489665357540
0.225016,-1.482134,-1.196179,1489665357545
0.117397,-1.444917,-1.409587,1489665357550
0.213614,-1.324642,-1.650207,1489665357555
-0.108522,-1.514203,-1.379114,1489665357562
-0.039253,-1.369676,-1.466437,1489665357567
-0.187678,-1.464404,-1.450643,1489665357572
-0.204762,-1.564712,-1.355016,1489665357577
-0.200002,-1.566247,-1.166835,1489665357582
-0.071941,-1.631754,-0.852752,1489665357587
0.009336,-1.681106,-0.532561,1489665357592
0.043883,-1.655201,-0.376860,1489665357597
0.165653,-1.656581,-0.212057,1489665357602
0.399075,-1.599007,-0.125300,1489665357606
0.396103,-1.513689,-0.176455,1489665357610
0.371291,-1.447327,-0.174432,1489665357616
0.307096,-1.327461,-0.336308,1489665357620
0.135612,-1.249179,-0.383737,1489665357625
0.111408,-1.130277,-0.527137,1489665357629
0.125408,-1.023082,-0.634963,1489665357634
0.087991,-0.911041,-0.813110,1489665357639
0.086612,-0.839634,-0.867124,1489665357644
0.069847,-0.846214,-0.886773,1489665357649
0.032791,-0.792829,-0.816746,1489665357654
0.081388,-0.738610,-0.851940,1489665357659
0.096371,-0.645333,-0.841711,1489665357664
0.140484,-0.593054,-0.924870,1489665357669
0.098100,-0.540918,-0.898022,1489665357674
0.095833,-0.547459,-0.829713,1489665357679
0.035873,-0.613603,-0.806666,1489665357684
-0.060051,-0.612518,-0.853304,1489665357689
-0.182118,-0.632294,-0.917912,1489665357694
-0.274775,-0.699042,-0.906395,1489665357699
-0.418584,-0.820088,-0.923704,1489665357705
-0.621117,-0.958950,-0.807303,1489665357709
-0.726775,-1.068570,-0.749131,1489665357715
-0.899182,-1.116844,-0.707760,1489665357720
-0.997331,-1.249787,-0.669057,1489665357725
-1.137933,-1.340624,-0.626904,1489665357730
-1.197815,-1.514566,-0.614681,1489665357735
-1.261051,-1.621200,-0.480309,1489665357740
-1.321856,-1.633967,-0.379803,1489665357746
-1.393523,-1.781720,-0.226541,1489665357750
-1.403274,-1.802285,-0.167310,1489665357755
-1.447279,-1.836785,-0.111927,1489665357759
-1.554209,-1.805161,-0.103865,1489665357764
-1.575003,-1.882790,-0.161652,1489665357769
-1.565796,-1.885874,-0.214571,1489665357774
-1.621278,-1.966757,-0.202218,1489665357778
-1.659140,-2.014947,-0.071919,1489665357785
-1.716272,-2.110962,-0.080925,1489665357787
-1.811765,-2.167603,-0.018384,1489665357794
-1.958851,-2.220380,0.033608,1489665357801
-1.920636,-2.383999,0.027744,1489665357805
-1.948353,-2.474278,-0.092917,1489665357809
-1.964442,-2.491350,-0.033731,1489665357813
-1.948260,-2.437849,0.031333,1489665357818
-1.832286,-2.493688,0.099754,1489665357824
-1.761321,-2.417875,0.058239,1489665357828
-1.766046,-2.396681,0.043824,1489665357833
-1.720989,-2.356079,-0.044287,1489665357838
-1.695752,-2.389803,-0.072932,1489665357843
-1.739126,-2.343076,-0.066696,1489665357848
-1.760476,-2.297374,-0.003885,1489665357853
-1.792822,-2.359058,0.177305,1489665357860
-1.649658,-2.527907,0.295121,1489665357864
-1.707654,-2.633888,0.394464,1489665357869
-1.745385,-2.760581,0.517841,1489665357874
-1.817425,-2.799189,0.522335,1489665357879
-1.854664,-2.833730,0.546035,1489665357884
-1.846200,-2.832818,0.404000,1489665357889
-1.731555,-2.764192,0.350707,1489665357899
-1.593449,-2.582774,0.288972,1489665357899
-1.424615,-2.390362,0.143681,1489665357903
-1.312247,-2.249288,-0.016073,1489665357909
-1.211093,-2.118742,-0.053931,1489665357914
-1.085161,-2.030073,0.026279,1489665357918
-1.048803,-1.944490,0.097288,1489665357923
-0.942869,-1.962299,0.255783,1489665357928
-0.906786,-2.001282,0.582997,1489665357933
-0.844561,-2.138958,0.788342,1489665357939
-0.970201,-2.102052,1.014834,1489665357944
-0.966616,-2.152180,1.049028,1489665357948
-0.864741,-2.114079,1.069574,1489665357953
-0.783832,-2.120663,1.036128,1489665357958
-0.712679,-2.142986,0.924518,1489665357963
-0.594004,-2.123179,0.887743,1489665357968
-0.576757,-2.110535,0.851870,1489665357973
-0.500773,-2.066648,0.821433,1489665357978
-0.303558,-2.047105,0.841697,1489665357983
-0.255845,-2.050143,0.726394,1489665357988
-0.223626,-2.094618,0.670890,1489665357992
-0.191285,-2.059438,0.703619,1489665357998
0.071582,-2.032993,0.540841,1489665358003
0.148309,-1.994464,0.549910,1489665358007
0.212134,-1.965527,0.471009,1489665358012
0.192257,-1.903144,0.317094,1489665358017
0.262948,-1.852459,0.223542,1489665358021
0.325152,-1.894379,0.243367,1489665358028
0.359405,-1.855933,0.129391,1489665358032
0.405750,-1.874007,0.078772,1489665358036
0.602719,-1.873127,0.035218,1489665358041
0.606362,-1.962083,0.016444,1489665358045
0.685395,-1.972461,0.008464,1489665358051
0.820230,-1.967873,0.006436,1489665358061
0.867467,-1.935463,-0.033888,1489665358061
0.944399,-1.936548,-0.045238,1489665358067
1.023364,-1.934151,-0.116154,1489665358071
1.081330,-1.925692,-0.168381,1489665358080
1.139212,-1.776093,-0.172339,1489665358080
1.145177,-1.666559,-0.298137,1489665358086
1.210783,-1.658435,-0.393315,1489665358092
1.230795,-1.659622,-0.436296,1489665358097
1.301343,-1.624089,-0.369919,1489665358101
1.278751,-1.633805,-0.455085,1489665358106
1.332575,-1.712076,-0.380250,1489665358111
1.335801,-1.708114,-0.344145,1489665358116
1.433361,-1.605016,-0.400904,1489665358121
1.437584,-1.540033,-0.454191,1489665358127
1.501540,-1.544081,-0.441533,1489665358129
1.460025,-1.522805,-0.477038,1489665358136
1.555035,-1.421898,-0.583545,1489665358140
1.519052,-1.407698,-0.533760,1489665358146
1.556289,-1.364904,-0.591755,1489665358151
1.593378,-1.265242,-0.569477,1489665358156
1.729099,-1.059888,-0.467239,1489665358160
1.753265,-0.988786,-0.434131,1489665358165
1.761129,-0.980359,-0.461872,1489665358170
1.787472,-0.929376,-0.394748,1489665358177
1.771092,-0.798616,-0.497798,1489665358179
1.783077,-0.744821,-0.549985,1489665358185
1.759566,-0.744149,-0.529432,1489665358189
1.798935,-0.696291,-0.424373,1489665358194
1.849846,-0.564365,-0.328897,1489665358200
1.886250,-0.393358,-0.228039,1489665358205
1.975359,-0.200741,-0.192899,1489665358210
1.972139,0.020377,-0.153815,1489665358214
1.996162,0.331263,-0.198394,1489665358219
1.977086,0.496730,-0.187601,1489665358226
1.954460,0.653933,-0.321548,1489665358228
1.948968,0.864053,-0.361704,1489665358234
1.901023,1.098873,-0.246563,1489665358240
1.874352,1.240581,-0.192605,1489665358244
1.876398,1.358256,-0.191924,1489665358249
1.893694,1.426274,-0.179273,1489665358255
1.864812,1.534533,0.037553,1489665358259
1.969673,1.626773,0.117950,1489665358264
2.029843,1.745648,0.183979,1489665358269
2.041155,1.916133,0.194115,1489665358274
2.035083,2.067643,0.283691,1489665358277
1.916641,2.326582,0.288036,1489665358284
1.873113,2.411773,0.255399,1489665358289
1.865568,2.541931,0.244554,1489665358294
1.798828,2.555123,0.165427,1489665358299
1.677963,2.574083,0.111661,1489665358304
1.555207,2.699290,0.094065,1489665358309
1.458744,2.767995,-0.030805,1489665358314
1.111550,2.856748,-0.136719,1489665358318
1.070815,2.776859,-0.000968,1489665358323
1.035534,2.822039,0.086292,1489665358329
1.060287,2.797717,0.246689,1489665358333
0.958724,2.795973,0.330845,1489665358338
0.955324,2.690731,0.357167,1489665358343
0.878304,2.634093,0.316970,1489665358348
0.817608,2.635376,0.411991,1489665358353
0.790248,2.647802,0.325741,1489665358357
0.695703,2.720765,0.199275,1489665358362
0.654199,2.787481,0.208989,1489665358366
0.598173,2.886490,0.262927,1489665358373
0.249227,2.962623,0.241725,1489665358377
0.232943,2.947913,0.227036,1489665358382
0.170319,2.789480,0.122699,1489665358387
0.132357,2.670184,-0.042401,1489665358392
-0.157085,2.572829,-0.113177,1489665358398
-0.218228,2.456600,-0.204177,1489665358401
-0.284207,2.324933,-0.293207,1489665358407
-0.272900,2.298598,-0.428451,1489665358413
-0.322802,2.304210,-0.516780,1489665358417
-0.313601,2.282619,-0.550277,1489665358422
-0.428577,2.279865,-0.636083,1489665358427
-0.491751,2.249816,-0.814442,1489665358432
-0.670459,2.191371,-0.826222,1489665358437
-0.621407,2.050913,-0.843639,1489665358442
-0.641287,1.983586,-0.834222,1489665358447
-0.649067,1.847451,-0.814965,1489665358452
-0.660395,1.757543,-0.736304,1489665358458
-0.654769,1.640091,-0.743556,1489665358460
-0.569231,1.564796,-0.663459,1489665358466
-0.569825,1.496202,-0.650918,1489665358472
-0.594760,1.386971,-0.510701,1489665358477
-0.486657,1.372361,-0.327148,1489665358481
-0.444764,1.336195,-0.163424,1489665358486
-0.476894,1.348970,-0.198512,1489665358491
-0.545733,1.320171,-0.294955,1489665358496
-0.627032,1.323406,-0.382019,1489665358501
-0.695786,1.307776,-0.505190,1489665358507
-0.717350,1.223189,-0.707433,1489665358510
-0.771404,1.222426,-0.820308,1489665358516
-0.708971,1.116588,-0.799434,1489665358521
-0.646330,1.088398,-0.614700,1489665358526
-0.717883,1.069616,-0.650401,1489665358531
-0.748785,1.003910,-0.614987,1489665358536
-0.760470,1.033267,-0.584436,1489665358540
-0.792764,1.103656,-0.528149,1489665358546
-0.779833,1.107978,-0.472596,1489665358551
-0.920033,1.023564,-0.540572,1489665358557
-0.960950,0.976986,-0.641627,1489665358559
-0.956710,0.886105,-0.677034,1489665358566
-1.011365,0.822253,-0.682947,1489665358570
-0.912291,0.865071,-0.560824,1489665358575
-0.916576,0.834254,-0.461921,1489665358580
-0.882563,0.787719,-0.314278,1489665358585
-0.901548,0.842883,-0.142305,1489665358590
-0.874033,0.852844,0.109688,1489665358595
-0.820174,0.786031,0.257687,1489665358600
-0.755696,0.734534,0.296740,1489665358609
-0.810891,0.682317,0.253886,1489665358609
-0.819081,0.562259,0.302528,1489665358615
-0.811557,0.513661,0.277443,1489665358619
-0.768324,0.439156,0.283988,1489665358625
-0.863557,0.430327,0.119326,1489665358629
-0.882143,0.505139,-0.094729,1489665358634
-0.957551,0.613683,-0.223822,1489665358638
-1.063974,0.622880,-0.342352,1489665358643
-1.055143,0.708419,-0.328174,1489665358649
-1.005592,0.675267,-0.318154,1489665358657
-1.014338,0.640326,-0.230665,1489665358657
-1.154248,0.723688,-0.078790,1489665358664
-1.058092,0.728017,0.005677,1489665358669
-1.042138,0.750904,0.194294,1489665358674
-1.066109,0.799216,0.209877,1489665358679
-1.126157,0.860052,0.235832,1489665358684
-1.214303,0.891927,0.368692,1489665358689
-1.292324,0.947785,0.480521,1489665358693
-1.342342,0.963691,0.569388,1489665358699
-1.460195,0.962568,0.487600,1489665358703
-1.554605,0.942490,0.460228,1489665358709
-1.706577,0.892921,0.316954,1489665358714
-1.793185,0.897364,0.083775,1489665358718
-1.760284,0.791353,-0.035514,1489665358723
-1.815223,0.691711,-0.245715,1489665358728
-1.936281,0.704421,-0.341089,1489665358733
-1.966891,0.675775,-0.491281,1489665358738
-2.037542,0.737718,-0.559433,1489665358743
-2.104256,0.791935,-0.667725,1489665358748
-2.122240,0.892307,-0.682079,1489665358753
-2.125659,0.868444,-0.805898,1489665358758
-2.131053,0.893544,-0.798415,1489665358763
-2.149307,0.871720,-0.853365,1489665358768
-2.135565,0.751438,-0.888329,1489665358773
-2.125770,0.668262,-0.812833,1489665358777
-2.153283,0.626641,-0.827538,1489665358782
-2.189059,0.551251,-0.899064,1489665358788
-2.153265,0.460973,-0.878000,1489665358792
-2.145363,0.470313,-0.995060,1489665358797
-2.149960,0.402421,-1.047681,1489665358802
-2.112898,0.388488,-1.114218,1489665358807
-2.083331,0.342442,-1.071164,1489665358812
-1.963883,0.400934,-0.872656,1489665358817
-1.910579,0.370563,-0.809336,1489665358821
-1.735460,0.420776,-0.634442,1489665358828
-1.535391,0.358173,-0.360669,1489665358831
-1.371982,0.306145,-0.093204,1489665358837
-1.307594,0.209551,0.135785,1489665358842
-1.132212,0.169722,0.337334,1489665358847
-1.024097,0.127016,0.638266,1489665358851
-0.983812,0.043181,0.733410,1489665358856
-0.955735,-0.019392,1.020435,1489665358862
-0.958557,0.026478,1.046135,1489665358867
-0.950927,0.028156,1.047290,1489665358871
-0.995383,-0.007662,0.915135,1489665358879
-1.051406,-0.007987,0.730775,1489665358879
-1.116154,-0.039411,0.515210,1489665358886
-1.197216,-0.157432,0.203876,1489665358954
-1.200091,-0.312141,-0.049529,1489665358955
-1.235668,-0.447951,-0.321078,1489665358955
-1.270885,-0.570964,-0.494570,1489665358955
-1.317728,-0.627460,-0.662457,1489665358955
-1.366849,-0.640724,-0.745695,1489665358955
-1.361461,-0.598196,-0.905145,1489665358956
-1.385895,-0.543946,-0.941674,1489665358956
-1.386980,-0.538530,-0.913874,1489665358956
-1.388240,-0.496800,-0.693803,1489665358956
-1.457584,-0.534793,-0.685008,1489665358959
-1.415965,-0.523370,-0.567237,1489665358959
-1.361444,-0.553110,-0.320906,1489665358959
-1.375553,-0.481032,-0.199651,1489665358959
-1.342615,-0.471284,-0.124786,1489665358959
-1.369337,-0.425012,-0.055697,1489665358965
-1.371950,-0.454463,-0.021439,1489665358968
-1.357659,-0.433475,0.024867,1489665358973
-1.412161,-0.451210,0.081532,1489665358977
-1.278462,-0.530814,0.242133,1489665358984
-1.328428,-0.560709,0.280063,1489665358989
-1.364642,-0.532411,0.297465,1489665358994
-1.381859,-0.497153,0.233407,1489665358999
-1.402897,-0.499795,0.238974,1489665359004
-1.454753,-0.480692,0.164847,1489665359009
-1.514005,-0.484383,0.081857,1489665359014
-1.529155,-0.450705,0.082244,1489665359018
-1.532717,-0.357538,0.112266,1489665359023
-1.484305,-0.322838,0.126589,1489665359028
-1.421737,-0.268807,0.154267,1489665359033
-1.331134,-0.218942,0.193622,1489665359038
-1.325971,-0.176394,0.223827,1489665359043
-1.294736,-0.125781,0.154140,1489665359048
-1.173992,-0.195314,0.175892,1489665359053
-1.061358,-0.286122,0.284547,1489665359058
-1.051507,-0.343752,0.445306,1489665359063
-0.929192,-0.359171,0.621566,1489665359068
-0.852992,-0.387699,0.815204,1489665359072
-0.815429,-0.374687,1.025347,1489665359076
-0.781791,-0.350102,1.143055,1489665359082
-0.762830,-0.271109,1.179443,1489665359086
-0.743952,-0.231826,1.313348,1489665359091
-0.749139,-0.216615,1.427165,1489665359096
-0.661474,-0.230115,1.671679,1489665359101
-0.690387,-0.285156,1.722906,1489665359105
-0.635547,-0.383061,1.771711,1489665359112
-0.574675,-0.499236,1.887373,1489665359117
-0.546060,-0.615035,1.935817,1489665359122
-0.503104,-0.787594,1.812096,1489665359127
-0.437937,-0.909625,1.529837,1489665359131
-0.372790,-1.033995,1.313543,1489665359136
-0.314463,-1.161187,1.135293,1489665359141
-0.237118,-1.225958,0.901280,1489665359146
-0.168955,-1.292904,0.752970,1489665359150
-0.091948,-1.384866,0.600953,1489665359156
-0.083828,-1.368108,0.449013,1489665359160
-0.155074,-1.245281,0.369651,1489665359164
-0.204487,-1.032553,0.340963,1489665359172
-0.229615,-0.813136,0.289453,1489665359176
-0.206050,-0.621162,0.332316,1489665359181
-0.149610,-0.526317,0.452184,1489665359187
-0.081371,-0.366921,0.674668,1489665359191
0.004441,-0.219371,0.981140,1489665359196
0.089231,-0.068662,1.330700,1489665359201
0.233593,0.025997,1.694826,1489665359206
0.405926,0.111173,1.981040,1489665359210
0.370140,0.106249,2.197789,1489665359215
0.447619,0.177477,2.425332,1489665359220
0.461353,0.189343,2.570693,1489665359227
0.413876,0.019138,2.291833,1489665359230
0.527564,-0.174530,2.042869,1489665359234
0.602955,-0.433154,1.818354,1489665359241
0.620038,-0.618580,1.782483,1489665359246
0.638971,-0.778126,1.665373,1489665359250
0.708866,-0.843055,1.570687,1489665359255
0.808946,-0.938255,1.463415,1489665359260
0.974894,-1.109088,1.515102,1489665359265
1.115278,-1.279870,1.539557,1489665359270
1.276279,-1.413558,1.542005,1489665359281
1.443296,-1.553649,1.616986,1489665359281
